	0.0000-0.0006	0.0006-0.0057	0.0057-0.0080	0.0080-0.0084	0.0096-0.0110	0.0110-0.0115	0.0115-0.0118	0.0118-0.0118	0.0118-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0121	0.0121-0.0124	0.0125-0.0125	0.0125-0.0128	0.0128-0.0128	0.0128-0.0129	0.0129-0.0139	0.0139-0.0378	0.0378-0.0686	0.0686-0.0690	0.0690-0.0692	0.0692-0.0786	0.0786-0.0791	0.0791-0.0795	0.0795-0.2285	0.2285-0.3362	0.4374-0.4374	0.4374-0.5750	0.5750-5.2337	5.2337-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##L-Glutamine-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-229.81617424120182	-229.81617424430857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamine-e0
Limosilactobacillus_reuteri_I49##L-Glutamine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.99999999990847	-9.000000000063205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamine-e0
Limosilactobacillus_reuteri_I49##L-Glutamine-e0##Microbe##Urea-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.999999999978694	-0.9999999999964029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamine-e0
Limosilactobacillus_reuteri_I49##L-Glutamine-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000072434	2.0000000001062257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamine-e0
Limosilactobacillus_reuteri_I49##L-Glutamine-e0##Microbe##Thiamine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-458.63234848261374	-458.63234848877534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamine-e0
Limosilactobacillus_reuteri_I49##L-Glutamine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-692.9485227240524	-692.9485227333857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Glutamine-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000313747	-0.20247857992987287	0.14631194799950176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020460388392908688	0.0	0.0	-0.33333333333294496	1.33333333333595	0.0	-0.09090909090907086	-0.5000000000014488	-0.5000000000014488	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.000000000044332	-0.404957159859479	0.39713243028388956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04092077678584251	0.0	0.0	0.6666666666645918	5.333333333346773	0.0	0.18181818181756965	-2.00000000000949	-2.00000000000949	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5000000000131455	-0.10123928996494719	0.02090170685708019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030690582589383647	0.0	0.0	-0.4999999999995317	1.000000000001549	0.0	-0.13636363636360146	-0.3750000000006426	-0.3750000000006426	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000177869	-0.20247857992997942	-0.06270512057122103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11253213616116867	0.0	0.0	-1.833333333332125	2.333333333337885	0.0	-0.4999999999999977	-0.875000000001021	-0.875000000001021	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5000000000114534	-0.10123928996493735	0.020901706857079375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02046038839289596	0.0	0.0	-0.333333333332787	1.3333333333350423	0.0	-0.09090909090901922	-0.5000000000011293	-0.5000000000011293	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0000000001299774	-0.6074357397895658	0.22991877542791425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.143222718750422	0.0	0.0	-2.8333333333297506	8.333333333345937	0.0	-0.7727272727269483	-3.1250000000067972	-3.1250000000067972	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.000000000050244	1.8223072193693115	-1.212298997709586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061381165178836114	0.0	0.0	0.9999999999998546	0.0	0.0	0.27272727272735214	0.0	0.0	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##Urea-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999971468	0.2024785799298984	-0.2508204822847349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.051150970982317495	0.0	0.0	-0.8333333333322319	1.3333333333340012	0.0	-0.22727272727259284	-0.5000000000000805	-0.5000000000000805	Limosilactobacillus_reuteri_I49	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.000000000084496	-0.4049571598597138	0.18811536171373705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09207174776809851	0.0	0.0	-1.6666666666643712	5.666666666675288	0.0	-0.4545454545452336	-2.1250000000049565	-2.1250000000049565	Limosilactobacillus_reuteri_I49	Succinate-e0
D-Glucose-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2911389403979325	-0.21037833000839548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029419486243467366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Limosilactobacillus_reuteri_I49
L-Glutamine-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2911389403980933	0.09016214143216003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16180717433920885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	Limosilactobacillus_reuteri_I49
Spermidine-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5822778807955263	-0.5710268957363779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05883897248684204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Limosilactobacillus_reuteri_I49
Pyruvate-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14556947019898359	-0.030054047144052645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04412922936522673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Limosilactobacillus_reuteri_I49
L-Asparagine-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29113894039802873	0.09016214143218043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16180717433921088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Limosilactobacillus_reuteri_I49
D-Mannose-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14556947019897432	-0.03005404714404919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02941948624346175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Limosilactobacillus_reuteri_I49
Melitose-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8734168211937338	-0.3305945185847306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20593640370432825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Limosilactobacillus_reuteri_I49
O2-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.62025046358173	1.74313473435475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08825845873047672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Limosilactobacillus_reuteri_I49
Urea-e0##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2911389403979481	0.36064856572854725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07354871560869262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Limosilactobacillus_reuteri_I49
Sucrose##Limosilactobacillus_reuteri_I49##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5822778807958375	-0.27048642429659203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13238768809560544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3905994479879351	0.28224894772739934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.039469935114484336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3905994479877547	-0.12096383474023373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21708464312920567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7811988959727194	0.7661042866905856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07893987023102444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19529972399390713	0.04032127824676698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.059204902671644355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3905994479877283	-0.12096383474032467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2170846431292476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19529972399392007	0.04032127824673665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.039469935114497146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.171798343963831	0.4435340607141867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2762895458011834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5153950318897413	-2.3386341383140126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11840980534316069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##Urea-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3905994479876808	-0.4838553389615261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09867483778611448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Phosphate-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7811988959759405	0.3628915042207793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17761470801510892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Phosphate-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004893678	0.0015345678784193049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000214595289291949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021236620048948013	-0.0006576719478941655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0011802740911046046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004247324009789811	0.0041652556699854236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004291905785768593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010618310024467926	0.00021922398263143474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003218929339374574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004893944	-0.0006576719478938641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0011802740911047282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010618310024474071	0.00021922398263071968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00021459528929202142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006370986014681301	0.002411463808944367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0015021670250424243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019112958044043508	-0.012714990992615182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006437858678751735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##Urea-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002123662004893147	-0.00263068779157576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005364882232292953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Mn2+-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004247324009787739	0.001973015843681811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0009656788018133085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Mn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021236620049780897	0.0015345678784873076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00021459528929557807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004982923	-0.0006576719479193647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001180274091156196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0042473240098750325	0.004165255670250902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042919057869601816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010618310024906763	0.0002192239826420139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003218929339511944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021236620049907124	-0.0006576719479269357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0011802740911564223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010618310024840298	0.00021922398264434187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00021459528929174766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006370986014937088	0.002411463809057478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001502167025095306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0191129580448943	-0.01271499099311663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006437858679123847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##Urea-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021236620049923972	-0.002630687791680173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005364882232500633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004247324009947217	0.001973015843783099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0009656788018329587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Zn2+-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10936089740969118	0.07902468468781856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01105087973637953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10936089740982166	-0.033867722009072905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06077983855024513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21872179481920612	0.21449557272383868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022101759472861603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05468044870487457	0.011289240669675297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.016576319604605476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10936089740975699	-0.033867722009038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06077983855021611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.054680448704874665	0.011289240669677006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011050879736385737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3280826922290321	0.12418164736669492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0773561581547252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9842480766877423	-0.6547759588413399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033152639209243016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe##Urea-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10936089740973669	-0.1354708880361384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027627199340985783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Lysine-e0
