	0.0000-0.0006	0.0022-0.0057	0.0057-0.0080	0.0080-0.0094	0.0098-0.0098	0.0111-0.0116	0.0116-0.0119	0.0128-0.0128	0.0130-0.2907	0.2923-0.5403	0.5403-0.5403	0.5403-0.5444	0.5445-0.5451	0.5451-0.6525	0.6525-0.6552	0.6552-0.6552	0.6552-0.6553	0.6553-0.6561	0.6561-0.7058	0.7058-0.7383	0.8625-0.9004	0.9004-0.9011	0.9011-0.9018	0.9018-0.9018	0.9018-0.9028	0.9028-0.9029	0.9029-0.9041	0.9041-0.9098	0.9098-16.6776	16.6776-20.0000	Source	Target
Thiamine##L-Serine-e0##Limosilactobacillus_reuteri_I49	1.0000000000020541	1.0000000000018419	1.0000000000011815	0.7401034605308336	-40.66853315087459	-40.66853315162635	-40.66853315235066	-40.66853315312765	-40.66853315066695	-40.668533150291395	-40.66853315003704	-40.66853314990497	115.45471343070727	0.0	0.0	0.0	0.0	0.0	0.0	-353.4074480566296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	L-Serine-e0
PAN##L-Serine-e0##Limosilactobacillus_reuteri_I49	-29.752457226349456	-29.75245722632589	-29.752457226175256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Serine-e0
Spermidine-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-2.999999999948272	-2.999999999950559	-2.0000000000001723	-2.0000688758171723	-2.999999999868196	-1.0000000000250366	-1.0000000001193365	-1.3333333332421342	-1.3333333334296902	-2.000000000202419	-2.0000000001033595	-1.3333333333884176	-1.3333333334328161	-2.0000000002006697	-4.000000000509566	0.0	-1.3333333334241122	9.1484158462233	-2.0000000000675695	-4.000000000071918	-4.000000000072696	-6.000000000220656	-6.00000000022975	-8.000000000183615	-8.000000000307663	-1.9999999999691997	-2.5244468874269876	-2.000000000006676	-2.0000000000082414	0.0	Spermidine-e0	NH3-e0
Melitose-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-2.500000000038207	-2.5000000000377343	0.0	-0.00027550326813045016	-4.0000000002960805	-2.000000000330307	-2.0000000004177676	-1.333333333480936	-1.3333333334884385	-3.000000000420311	-3.0000000001717573	-1.3333333333815596	-1.3333333335683315	-4.000000000620568	-12.000000001835751	3.9999999995934945	-1.3333333335398516	40.59366338488157	-4.000000000075849	-12.000000000017534	-12.000000000018025	-24.000000000376417	-24.000000000411365	-35.999999999586514	-36.00000000035008	0.0	-3.146681324554539	0.0	0.0	0.0	Melitose-e0	NH3-e0
Folate-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-7.50000000011049	-7.500000000108175	0.9999999999996854	0.9995178692805702	939.957847758937	687.5906692022945	687.5906692145869	438.20440985712634	486.84700691803573	439.9219433979768	439.92194339521797	422.4909803743272	422.490980377241	451.43799207278533	538.2790271588582	364.59695699788864	419.6513517227277	-13.14841584619974	226.2718748714649	316.87373688487736	316.8737368849204	731.4150646972265	731.4150646984658	1150.2856777283037	1150.2856777548716	-106.32616143541303	1.7377765562840966	1.9999999999927953	1.99999999999198	1.9999999999918399	Folate-e0	NH3-e0
O2-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-9.00000000001562	-8.99999999996226	0.0	0.0006887581697494672	9.999999998661243	0.9999999995459389	0.9999999999651841	0.6666666661062804	0.6666666665746732	0.9999999999742574	0.9999999999234074	0.6666666665692502	0.6666666665927267	0.9999999999649765	2.0000000000914984	0.0	0.6666666665905291	-4.574207923101099	0.9999999999455286	1.9999999999119287	1.9999999999124511	3.9999999998553246	3.9999999998583604	5.999999999601561	5.999999999731367	0.0	0.5244468874245813	0.0	0.0	0.0	O2-e0	NH3-e0
Urea-e0##NH3-e0##Limosilactobacillus_reuteri_I49	0.49999999997796113	0.4999999999782024	1.9999999999999662	1.999999999999957	1.999999999793108	0.9999999999077522	0.9999999999599216	1.3333333332061403	1.3333333333262525	1.5000000000229154	1.4999999999955256	1.3333333333209758	1.3333333333291648	1.5000000000159086	2.000000000090381	1.0000000000081177	1.3333333333270405	-1.2871039615536586	1.4999999999954061	1.999999999989708	1.9999999999881162	1.9999999999725089	1.9999999999724518	1.9999999999578655	1.9999999999564422	2.000000000003928	1.9999999999998852	2.0000000000004445	2.000000000000443	2.0000000000004783	Urea-e0	NH3-e0
Sucrose##NH3-e0##Limosilactobacillus_reuteri_I49	-2.000000000017325	-2.0000000000172706	0.0	-0.00013775163411334858	-2.00000000022968	-1.000000000223203	-1.0000000002695448	-0.6666666667488629	-0.6666666668111351	-2.5000000004409655	-2.500000000165041	-0.6666666667001528	-0.6666666668261896	-2.5000000004255933	-8.000000001260839	2.99999999972266	-0.6666666668088329	28.15814357710633	-2.500000000054814	-8.000000000015762	-8.000000000016199	-16.000000000259995	-16.000000000285766	-23.9999999997385	-24.00000000024653	0.0	-2.0977875497030625	0.0	0.0	0.0	Sucrose	NH3-e0
Thiamine##NH3-e0##Limosilactobacillus_reuteri_I49	-9.500000000144903	-9.500000000128429	0.0	-0.0008953856216651075	1878.9156955189867	1376.6813384052602	1376.6813384297302	877.0754863815321	974.0273471697	879.8438867961556	879.843886790637	845.6486274155537	845.6486274213321	903.3759841457567	1076.5580543178373	730.1939139959276	839.9693701123181	-23.009727730862046	453.04374974301953	629.7474737699296	629.7474737700173	1453.8301293947193	1453.8301293971813	2286.571355457434	2286.5713555102698	-211.6523228708655	3.688882781431553	4.9999999999854765	4.999999999981546	0.0	Thiamine	NH3-e0
Riboflavin##NH3-e0##Limosilactobacillus_reuteri_I49	-7.500000000071019	-7.5000000000704015	0.0	-0.00048213071946399234	2833.8735432784133	2073.2720076082464	2073.2720076452856	1319.6132295727211	1465.5410207546936	1323.2658301942286	1323.265830186028	1272.4729411234248	1272.472941132073	1357.8139762185408	1613.837081476136	1101.790870993863	1263.9540551685689	-10.86131188464371	682.3156246146327	946.6212106550466	946.621210655177	2192.2451940926944	2192.245194096418	3450.857033186331	3450.8570332661757	-324.9784843063828	-0.26222344371660883	-304.3999515948483	-304.39995159393527	-304.3999515940136	Riboflavin	NH3-e0
PAN##NH3-e0##Limosilactobacillus_reuteri_I49	2448.26332057101	2448.263320569572	-0.10250202811031951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	NH3-e0
Pyruvate-e0##Pyruvate-e0##Limosilactobacillus_reuteri_I49	-1.0000000000000022	-1.000000000000001	-1.0000000000000004	-1.0	-0.9999999999999998	-1.0000000000000002	-0.9999999999999998	-1.0	-1.0000000000000007	-1.0000000000000007	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999984	-0.9999999999999998	-1.0000000000000002	-0.9999999999999993	-1.0000000000000004	-1.000000000000001	-1.0000000000000004	-1.0	-0.9999999999999989	-1.000000000000001	-0.9999999999999991	-0.9999999999999991	-0.9999999999999986	-0.9999999999999993	-1.0000000000000009	-1.000000000000001	-0.9999999999999998	Pyruvate-e0	Pyruvate-e0
Spermidine-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	2.000000000019371	2.000000000018474	2.0000000000168296	2.6629650242321	2.9999999999628773	1.0000000000007954	1.0000000000008975	1.3333333333851396	1.3333333332944082	3.9999999998905342	1.999999999932255	1.3333333332935557	1.3333333332606077	1.9999999998757412	7.999999999990933	0.0	1.3333333332662536	9.193572657888025	0.999999999951214	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997353	1.00791538938985	1.9999999999908349	1.9999999999890776	0.0	Spermidine-e0	Acetate-e0
Melitose-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	-2.0000000000151705	-2.0000000000149827	-2.000000000017467	0.651860096934066	2.0000000000794818	0.0	0.0	-0.6666666667498111	-0.6666666667299054	5.999999999771535	0.9999999998865667	-0.6666666667022404	-0.6666666668408312	1.9999999996128934	25.999999999964075	-6.000000000422554	-0.6666666668211797	30.774290631539785	-2.000000000056076	-6.0000000000111315	-6.000000000011646	-6.00000000011005	-6.000000000120585	-5.999999999925507	-6.00000000006585	0.0	0.0474923363376075	5.999999999995184	5.999999999984667	5.999999999983493	Melitose-e0	Acetate-e0
Folate-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	-5.000000000045309	-5.000000000044372	-5.000000000052973	-0.35924483036622923	-253.13519867750773	-0.7680201074795188	-0.7680201074917831	248.61823926386919	199.97564216093164	241.74810495935924	294.0913744814843	311.52233749992206	311.52233750208313	282.57532581390717	22.05222059237671	369.4163608868634	314.3619661579253	-10.19357265786828	165.76932420807702	211.0702552146045	211.07025521463476	211.0702552180426	211.07025521841425	211.0702552115611	211.0702552164439	1.6349486848043653	0.0039576946946595585	0.4999999999924297	0.4999999999915015	0.49999999999131334	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	1.9999999999942912	2.000000000015287	2.000000000007506	-4.629650242331188	-7.999999999634828	1.0000000000004376	0.999999999999967	1.3333333330179988	1.333333333295736	0.0	0.9999999999489269	1.3333333332615809	1.3333333332790125	0.9999999999785927	-1.9999999999972728	1.9999999999620814	1.3333333332763855	-2.5967863289354507	1.4999999999603377	1.9999999999414866	1.9999999999418667	1.9999999999585278	1.9999999999594762	1.99999999992709	1.9999999999509446	0.9999999999995541	0.9920846106102587	0.0	0.0	0.0	O2-e0	Acetate-e0
Urea-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	-1.0000000000088036	-1.0000000000087181	-1.0000000000102243	-0.9999999999995343	-0.9999999999438369	0.0	0.0	-0.33333333340492294	-0.33333333333625703	-0.999999999987534	-0.50000000000312	-0.3333333333424618	-0.33333333333636433	-0.49999999999005573	-1.9999999999982434	0.0	-0.3333333333380784	-2.298393164470154	-0.25000000000333694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Acetate-e0
Sucrose##Acetate-e0##Limosilactobacillus_reuteri_I49	-1.000000000006844	-1.0000000000068197	-1.0000000000089497	0.3259300484673076	1.0000000000619842	0.0	0.0	-0.3333333333796481	-0.33333333339218896	6.999999999760265	1.499999999891151	-0.33333333335805604	-0.3333333334515843	1.4999999997345268	17.999999999975472	-4.000000000288382	-0.33333333343970595	21.28232480918378	-1.2500000000405183	-4.000000000010127	-4.000000000010543	-4.00000000007598	-4.000000000083726	-3.9999999999529474	-4.000000000046316	0.0	0.03166155755838882	3.9999999999969966	3.9999999999899276	3.999999999989155	Sucrose	Acetate-e0
Thiamine##Acetate-e0##Limosilactobacillus_reuteri_I49	-6.000000000060753	-6.000000000054246	-6.000000000064041	2.618545315031745	-503.2703973553174	-1.0360402149601602	-1.0360402149845072	498.569811861418	401.6179509886508	487.49620991882847	592.182748963103	626.3780083333493	626.3780083376348	568.6506516279296	49.10444118475375	741.8327217738818	632.0572656493309	-15.08875215127874	334.78864841621964	423.14051042932556	423.1405104293873	423.14051043616166	423.1405104368999	423.14051042327344	423.14051043298406	6.769897369609812	3.519788473474206	5.99999999998266	5.999999999978215	0.0	Thiamine	Acetate-e0
Riboflavin##Acetate-e0##Limosilactobacillus_reuteri_I49	-1.000000000030257	-1.000000000030003	-1.000000000037547	3.640755169632807	-762.4055960329507	-1.804060322441353	-1.804060322478332	751.8547177923634	605.9269264830345	737.2443148782392	892.7741234447019	943.5670125000919	943.5670125065056	858.225977441834	90.15666177711707	1114.249082660789	952.0858984740642	-3.895179493395886	505.5579726244034	637.7107656440886	637.7107656441798	637.7107656544209	637.7107656555374	637.7107656349439	637.7107656496178	8.404846054415838	3.503957694694784	-571.8266750907394	-571.8266750897111	-571.8266750898678	Riboflavin	Acetate-e0
PAN##Acetate-e0##Limosilactobacillus_reuteri_I49	986.6345329616115	986.6345329610403	986.6345329638759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Acetate-e0
PAN##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	-16.661009646171188	-16.66100964615958	-16.66100964606202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Limosilactobacillus_reuteri_I49	-0.7060625359789376	-0.7060625359784825	-0.7060625359773582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Ca2+-e0
PAN##Cu2+-e0##Limosilactobacillus_reuteri_I49	-0.7060625359757693	-0.7060625359754632	-0.7060625359791021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Cu2+-e0
PAN##Fe2+-e0##Limosilactobacillus_reuteri_I49	-1.7060625359829857	-1.7060625359817119	-1.7060625359868327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Fe2+-e0
Spermidine-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-0.9999999999482029	-0.9999999999504936	0.0	0.006386134354389363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16517840769547723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000616776	0.0	0.0	0.0	0.0	Spermidine-e0	Fumarate-e0
Melitose-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-2.500000000038327	-2.500000000037849	0.0	0.025544537418476003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.660713630781302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.000000000101343	0.0	0.0	0.0	0.0	Melitose-e0	Fumarate-e0
Folate-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-8.500000000111081	-8.50000000010875	0.0	0.04470294048263237	6.655169535592939	6.655169535695681	6.65516953579871	6.6551695359151255	6.655169535561758	6.655169535508784	6.655169535472343	6.655169535452919	6.655169535491651	6.655169535552718	6.655169535685771	6.655169535537166	6.6551695355041876	-0.1651784076945408	3.382147323258505	3.3821473232475583	3.3821473232500496	3.382147323284029	3.3821473232870285	3.382147323202542	3.3821473232616075	-206.05315920968707	0.0	0.0	0.0	0.0	Folate-e0	Fumarate-e0
O2-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-9.000000000015714	-8.99999999996219	0.0	-0.06386134354420168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08258920384738354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999575958	0.0	0.0	0.0	0.0	O2-e0	Fumarate-e0
Urea-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-1.5000000000220979	-1.5000000000218598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.041294601923756565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Fumarate-e0
Sucrose##Fumarate-e0##Limosilactobacillus_reuteri_I49	-2.000000000017387	-2.0000000000173324	0.0	0.01277226870930628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4542406211621416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000000000070182	0.0	0.0	0.0	0.0	Sucrose	Fumarate-e0
Thiamine##Fumarate-e0##Limosilactobacillus_reuteri_I49	-10.500000000145638	-10.500000000129097	-0.9999999999996774	-0.9169802533902308	12.310339071192837	12.310339071397157	12.310339071602213	12.310339071838596	12.310339071127178	12.31033907102034	12.310339070947471	12.310339070909176	12.310339070985975	12.31033907110799	12.310339071372896	12.310339071076918	12.310339071011233	-1.289062213465768	5.7642946465181195	5.764294646496739	5.76429464650168	5.764294646569305	5.764294646575174	5.764294646407174	5.764294646524686	-410.6063184194524	0.0	0.0	0.0	0.0	Thiamine	Fumarate-e0
Riboflavin##Fumarate-e0##Limosilactobacillus_reuteri_I49	-7.500000000071476	-7.500000000070855	0.0	0.04470294048238554	19.965508606789104	19.965508607098688	19.96550860740915	19.965508607763397	19.965508606692456	19.965508606530317	19.96550860642204	19.965508606365027	19.96550860647997	19.965508606660634	19.965508607052477	19.965508606614854	19.965508606518103	-0.12388380577053958	10.146441969778468	10.146441969746522	10.146441969753887	10.146441969856156	10.146441969865032	10.146441969611148	10.146441969788638	-619.1594776293464	0.0	0.0	0.0	0.0	Riboflavin	Fumarate-e0
PAN##Fumarate-e0##Limosilactobacillus_reuteri_I49	2457.8697639176876	2457.8697639162447	9.503941318185124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Fumarate-e0
PAN##K+-e0##Limosilactobacillus_reuteri_I49	-0.7060625358287128	-0.7060625358361466	-0.7060625359874785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	K+-e0
D-Mannose-e0##D-Mannose-e0##Limosilactobacillus_reuteri_I49	-0.9999999999999991	-1.0000000000000004	-1.0000000000000007	-0.9999999999999998	-1.0	-1.0000000000000007	-0.9999999999999987	-1.0000000000000004	-1.0000000000000004	-0.999999999999999	-0.999999999999999	-0.9999999999999988	-1.0000000000000004	-0.9999999999999997	-1.0000000000000004	-1.0000000000000004	-1.0000000000000013	-0.9999999999999993	-1.0000000000000002	-0.9999999999999998	-0.9999999999999987	-1.0000000000000009	-0.999999999999999	-1.0000000000000013	-0.9999999999999997	-0.9999999999999998	-0.9999999999999984	0.0	0.0	0.0	D-Mannose-e0	D-Mannose-e0
Melitose-e0##Melitose-e0##Limosilactobacillus_reuteri_I49	-0.9999999999999997	-1.0000000000000009	-0.9999999999999998	-0.9999999999999993	-1.000000000000001	-1.0000000000000002	-0.9999999999999989	-0.9999999999999999	-1.0000000000000004	-1.0	-1.0000000000000002	-0.9999999999999997	-0.9999999999999996	-1.0000000000000004	-1.0000000000000016	-1.0000000000000004	-0.9999999999999994	-1.0000000000000073	-0.9999999999999993	-1.0000000000000007	-1.0000000000000007	-1.0	-1.0000000000000007	-0.9999999999999969	-0.9999999999999976	-0.9999999999999979	-0.9999999999999997	-0.9999999999999999	-1.0000000000000018	-0.999999999999999	Melitose-e0	Melitose-e0
Spermidine-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	2.0000000000359197	2.000000000037041	2.0000000000334563	3.3293231442783555	3.9999999999262292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Sorbitol-e0
Pyruvate-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	-1.0000000000033176	-1.0000000000035436	-1.0000000000034144	0.3293231442812083	0.9999999999897844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Sorbitol-e0
D-Mannose-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	-1.0000000000045	-1.0000000000048672	-1.0000000000052407	0.32932314428123954	0.9999999999840361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Sorbitol-e0
Melitose-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	-4.000000000028492	-4.000000000029887	-4.000000000035471	1.3172925771255772	4.000000000158539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Sorbitol-e0
Folate-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	-12.000000000085487	-12.000000000087736	-12.000000000107136	-2.694737990032057	-504.73435714030586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Sorbitol-e0
O2-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	5.999999999989428	2.000000000030796	2.000000000012864	-11.29323144280912	-17.999999999279602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Sorbitol-e0
Urea-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	-2.000000000016635	-2.00000000001741	-2.000000000020814	-1.9999999999993534	-1.999999999888745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Sorbitol-e0
Sucrose##Sorbitol-e0##Limosilactobacillus_reuteri_I49	-2.0000000000128466	-2.000000000013538	-2.0000000000183094	0.6586462885632037	2.0000000001233196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Sorbitol-e0
Thiamine##Sorbitol-e0##Limosilactobacillus_reuteri_I49	-16.000000000115772	-17.000000000107296	-17.00000000012934	0.2812008756506858	-1004.468714281211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	Sorbitol-e0
Riboflavin##Sorbitol-e0##Limosilactobacillus_reuteri_I49	-9.00000000005784	-9.000000000059375	-9.00000000007642	0.30526200996579544	-1521.203071421771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Sorbitol-e0
PAN##Sorbitol-e0##Limosilactobacillus_reuteri_I49	1882.255196640027	1978.318722210746	1978.3187222170623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Sorbitol-e0
PAN##L-Tryptophan-e0##Limosilactobacillus_reuteri_I49	-6.121310173818304	-6.1213101738146	-6.121310173843788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Tryptophan-e0
Spermidine-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	-7.999999999934908	-7.999999999940207	-6.000000000035216	-7.56018690767918	-8.99999999983654	1.0000000000062623	1.0000000000270193	-4.666666666845468	1.3333333333153397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	D-Lactate-e0
Pyruvate-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	0.9999999999953177	0.9999999999955166	1.0000000000040465	-0.5601869076865859	-1.9999999999776212	0.5000000000034672	0.5000000000086879	0.3333333333523703	0.3333333333311582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	D-Lactate-e0
Melitose-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	2.9999999999575344	2.999999999959785	8.000000000042062	1.7592523692533046	-4.000000000348482	6.000000000073705	6.0000000000929425	3.333333333627181	3.3333333333040494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	D-Lactate-e0
Folate-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	-1.0000000001155145	-1.000000000109009	16.000000000131138	5.078691646199826	1111.075993695457	-150.75989915839156	-150.75989916109424	-869.622973433231	93.85012703205874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	D-Lactate-e0
O2-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	-8.000000000018561	-3.9999999999609663	13.99999999998518	29.60186907686367	43.99999999841861	-0.9999999998999036	-0.99999999999213	15.33333333444909	-0.6666666666839944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Lactate-e0
Urea-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	1.9999999999753375	1.9999999999765121	5.000000000024311	4.999999999999246	4.99999999975557	0.0	0.0	3.666666666919879	-0.3333333333347145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	D-Lactate-e0
Sucrose##D-Lactate-e0##Limosilactobacillus_reuteri_I49	0.9999999999805155	0.9999999999813127	5.000000000021591	1.8796261846260276	-1.0000000002709886	4.0000000000498845	4.00000000006007	1.6666666668300656	3.66666666663944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	D-Lactate-e0
Thiamine##D-Lactate-e0##Limosilactobacillus_reuteri_I49	-4.000000000142268	-3.000000000120182	16.00000000016347	-4.282429799908067	2209.1519873922307	-302.0197983169315	-302.01979832231194	-1748.9126135343492	188.36692073084023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	D-Lactate-e0
Riboflavin##D-Lactate-e0##Limosilactobacillus_reuteri_I49	-6.000000000067227	-6.000000000064362	9.000000000096792	-1.9213083537956075	3348.227981088245	-454.77969747547695	-454.77969748362005	-2631.8689203023737	284.5503810962876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Lactate-e0
