	0.0000-0.0009	0.0009-0.0010	0.0010-0.0019	0.0025-0.0029	0.0040-0.0040	0.0040-0.0050	0.0051-0.0051	0.0051-0.0053	0.0053-0.0053	0.0053-0.0067	0.0067-0.0071	0.0071-0.0101	0.0101-0.0105	0.0105-0.0113	0.0113-0.0128	0.0128-0.0161	0.0161-0.0180	0.0180-0.0181	0.0181-0.0181	0.0356-0.0502	0.0502-0.0863	0.0863-0.0870	0.0918-0.0969	0.0969-0.1022	0.1022-0.1708	0.1708-0.1715	0.1715-0.1721	0.1722-0.1732	0.1732-0.1736	0.1736-0.1769	0.1769-0.1776	0.1776-0.1776	0.1784-0.1807	0.1807-0.1914	0.2019-0.2019	0.2019-0.2056	0.2116-0.2118	0.2118-0.2154	0.2154-0.2183	0.2183-0.2238	0.2238-0.2831	0.2831-0.2856	0.3686-0.3797	0.3797-0.4153	0.4153-0.5310	0.5310-0.5310	0.5374-0.5374	0.6997-0.7178	0.7178-0.7199	0.7199-0.7209	0.7209-0.7572	0.7572-0.7577	0.7583-0.8098	0.8098-0.8100	0.8102-0.8173	0.8173-0.8480	0.8480-0.8493	0.8493-2.0160	2.0160-2.1866	2.1866-3.8648	3.8648-6.0006	6.0006-6.3403	6.3882-20.0000	Source	Target
Clostridium_innocuum_I46##L-Isoleucine-e0##Microbe##PAN	-44.48445267428153	-44.48445267500831	-44.48445267465013	-44.48445267337885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.48445266910815	-44.48445267129371	-44.484452671079	-44.484452671079	-44.48445266755723	-44.48445267449027	-44.48445267446551	-44.484452678588696	-44.484452674964786	-44.484452685680544	-44.484452675175135	-44.48445267291954	-44.48445267434872	-44.484452679506866	-44.48445267787698	-44.48445267526678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Isoleucine-e0
Clostridium_innocuum_I46##fe3-e0##Microbe##PAN	-0.9241112603170311	-0.9241112603245971	-0.9241112603234128	-0.9241112602984162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9241112602007019	-0.9241112602554639	-0.9241112602510426	-0.9241112602510426	-0.9241112601803717	-0.9241112603200976	-0.924111260318645	-0.9241112604065155	-0.9241112603319597	-0.9241112605434177	-0.9241112603332249	-0.924111260286007	-0.9241112603157983	-0.9241112604241855	-0.9241112603962859	-0.9241112603361785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	fe3-e0
Clostridium_innocuum_I46##H+-e0##Microbe##L-Aspartate-e0	-0.11111111114158374	-1.0000000000903382	1.0000000000010927	-1.5000000000216145	-1.500000000001273	-1.4999999999977518	-1.0017337558282606	-1.003451206622453	-1.0000000000005713	-1.0000000000000424	-1.0000000000000424	-1.0000000000000424	-0.9999999999997198	-0.9999999999995118	-0.9999999999995118	-0.9999999999995118	-1.000000000000346	-0.7777777777862566	-1.0000000000005227	-1.0000000000006721	-1.0108830585585096	-0.5000000000256932	0.0	0.0	0.0	0.0	-1.022222222222302	-1.041666666669051	-0.9999999999958112	-0.9999999999975544	-0.999999999992147	-1.0093457943910673	-0.9999999999986567	-1.0615384615423564	-0.9999999999949143	-0.9999999999958364	-0.9999999999997524	-1.000000000000077	-1.0000000000001634	-1.000000000000187	-1.4999999999799354	-1.4999999999799354	-1.4999999999799354	-1.4999999999799354	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-0.999999999999361	-1.000000000001063	-0.9999999999967729	-0.9999999999968555	-1.0000000000048463	-1.0000000000052214	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##H+-e0##Microbe##Spermidine-e0	2.5555555555430947	2.9999999999944196	2.000000000000184	-3.749999999803831	-2.9999999999430242	-4.499999999960811	-15.005393907024159	-7.75841553642527	-66.2940080102125	9.499999999999678	9.499999999999678	9.499999999999678	-8.000000000003066	-1.0000000000045972	-1.0000000000045972	-1.0000000000045972	0.0	16.888888889110042	0.0	3.499999999997895	3.5544152927916874	1.0000000003400213	-1.5000000001265184	28.49999999777718	28.49999999777718	-17.99999999738437	2.4444444444444775	2.3958333333410256	2.4999999999969305	2.499999999999062	2.4999999999737614	2.5443925233641154	2.500000000003976	2.7307692307668763	2.499999999990999	2.4999999999947664	2.4999999999998415	2.499999999999952	2.5000000000001297	2.499999999998555	3.2500000000282596	3.2500000000282596	3.2500000000282596	3.2500000000282596	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.4999999999929674	2.499999999996425	2.4999999999877294	2.4999999999879714	2.5000000000119567	2.500000000012963	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##H+-e0##Microbe##Thiamin-e0	-9.444444444315756	-19.400000000152417	2.999999999997961	-37.99999999863327	-38.499999999908276	-35.499999999916376	-2.1161616404793517	-2.231230843698492	0.6497276368625515	-2.000000000004753	-2.000000000004753	-2.000000000004753	-0.9999999999965661	-4.000000000000103	-4.000000000000103	-4.000000000000103	3.000000000002174	16.111111111278685	2.9999999999932747	1.9999999999843625	1.0749400225254964	44.49999999443441	86.99999999364893	64.99999999455639	64.99999999455639	-260.499999961338	-2.900000000000363	-1.0624999999830897	-5.00000000020075	-5.000000000057199	-5.00000000048378	-4.245327102832873	-4.999999999956742	0.27692307695095364	-4.000000000211536	-4.000000000141505	0.0	0.833853187647847	0.8338531876431987	0.0	-3.499999999915315	-3.499999999915315	-3.499999999915315	-3.499999999915315	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.0000000000020774	-2.000000000001895	-1.999999999993646	-1.9999999999819753	-1.9999999999742775	-3.5520123385504654	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##H+-e0##Microbe##N-Acetyl-D-glucosamine-e0	-1.9999999999722435	-5.200000000074868	1.9999999999999007	-0.9999999999267478	1627.3537986810395	1670.267338255651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##H+-e0##Microbe##Folate-e0	-14.666666666602662	-25.600000000305418	-0.999999999999557	-16.749999999737213	-16.99999999995079	-15.499999999940767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4999999999347118	-3.2846153845728194	-0.4999999998995097	-0.4999999999453273	0.5000000000062457	0.7084632969122282	0.7084632969089604	0.500000000001954	-15.499999999595104	-15.499999999595104	-15.499999999595104	-15.499999999595104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##H+-e0##Microbe##N-Acetyl-D-chondrosamine-e0	-0.11111111108807425	0.6000000000691713	-1.0000000000007334	1.0000000000112204	1.0000000000046305	0.999999999999517	9.980736046356343	7.889561388082071	23.89836582097294	3.000000000000341	3.000000000000341	3.000000000000341	2.9999999999990634	2.9999999999990408	2.9999999999990408	2.9999999999990408	0.9999999999998906	1.2222222222179446	0.9999999999997136	0.9999999999995628	0.9891169414415288	1.499999999885625	1.999999999738003	9.999999999173793	9.999999999173793	102.99999998405954	1.8000000000002128	0.750000000004277	3.000000000099947	3.0000000000237534	3.0000000002576925	2.5887850467412976	2.999999999969562	0.04615384614860618	3.0000000001368683	3.000000000088285	1.0000000000008007	0.5830734061762186	0.5830734061781625	0.9999999999997355	-0.4999999999438933	-0.4999999999438933	-0.4999999999438933	-0.4999999999438933	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.0000000000072795	2.00000000000214	2.0000000000151164	2.0000000000148104	1.9999999999827325	1.9999999999814695	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##H+-e0##Microbe##O2-e0	-0.8888888888580753	-3.2000000000347373	1.9999999999995262	-4.499999999796952	-5.000000000019629	-2.000000000004599	3.9911385813243165	1.9102686278158572	17.898365820970007	-3.0000000000005955	-3.0000000000005955	-3.0000000000005955	2.0000000000011173	0.0	0.0	0.0	1.9999999999998694	-0.2222222222409022	2.000000000001255	0.9999999999987985	0.8694032972980148	6.999999999212997	12.999999999256946	1.0000000000156397	1.0000000000156397	-91.99999998574442	0.0	0.8749999999997242	-1.0000000000863718	-1.0000000000249685	-1.0000000002085159	-0.6775700934714026	-0.9999999999834142	1.2461538461699995	-1.0000000001115303	-1.0000000000747207	0.9999999999998583	1.4169265938238844	1.4169265938215683	1.000000000000777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##H+-e0##Microbe##Riboflavin	-8.555555555391352	-18.60000000009318	3.999999999997189	-13.249999999308779	-14.500000000017842	-6.999999999981465	14.9774611742472	5.630720891398887	64.2940080102425	-110.32724608881257	-110.32724608881257	-110.32724608881257	249.38196921269375	244.5134655085012	244.5134655085012	244.5134655085012	-151.55307962868213	-5585.967719278141	-165.5384736773403	-244.54195842926805	1.0211454234252821	23.499999997147395	45.49999999700112	19.499999998512347	19.499999998512347	-212.99999996747937	-1.4000000000003063	0.4375000000030884	-3.500000000186235	-3.5000000000488285	-3.5000000004569927	-2.7827102804000408	-3.499999999964203	0.9153846154101154	-3.50000000021571	-3.500000000142702	-1.5000000000059188	-1.083073406176391	-1.083073406177339	-146.56311619762002	5248.073944998025	5248.073944998025	5248.073944998025	5248.073944998025	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.4610299598544	-530.461029950261	-530.4610299741389	-530.4610299745382	-530.4610299218841	-529.6850237502408	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##H+-e0##Microbe##PAN	4843.962134302823	8820.406821592362	-147.62782460204278	11437.098328632093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11549.939529173225	-22853.83710101294	-25657.49266135781	-25657.49266135781	-52841.44231720256	26.356412119050447	769.7075665726493	-747.6050277896287	-747.6050277329268	-747.6050279124465	-432.225264977335	-747.6050276929873	1395.7115742843052	-854.9173675858783	-854.9173675487746	-145.06311620044653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##Uracil-e0##Microbe##PAN	-39.64223087750539	-39.64223087808157	-39.642230877624186	-39.642230876651496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.6422308723695	-39.642230875393764	-39.6422308752882	-39.6422308752882	-39.64223087287308	-39.642230877636294	-39.642230877682486	-39.64223088075	-39.64223087937994	-39.64223088796018	-39.64223087819114	-39.64223087620654	-39.64223087757619	-39.64223088187202	-39.64223087984306	-39.64223087829552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Uracil-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##Spermidine-e0	-1.0000000000000706	-0.9999999999999678	-1.000000000000032	-0.9999999999992022	-0.9999999999997057	-0.999999999999779	-0.21713484374300238	-1.1296031324493174	30.273062553460562	-1.0000000000008626	-1.0000000000008626	-1.0000000000008626	-1.0000000000004257	-1.0000000000006823	-1.0000000000006823	-1.0000000000006823	-1.0000000000008082	-1.0000000000017717	-0.9999999999977652	-0.999999999999716	-1.0094865634501684	-1.0000000000013158	-0.9999999999995735	-0.9999999999962826	-0.9999999999962826	0.0	-0.44444444444985926	-0.4479166666717113	-0.4999999999990726	-0.4999999999999559	-0.4999999999899878	-0.4112149532703138	-0.5000000000015913	-0.6153846153833068	-0.4999999999963022	-0.4999999999979452	-0.4999999999999659	-0.49999999999995925	-0.4999999999999625	-0.5000000000000488	-0.4999999999999994	-0.4999999999999994	-0.4999999999999994	-0.4999999999999994	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000484	-0.5000000000000226	-0.5000000000001211	-0.5000000000001181	-0.49999999999988387	-0.49999999999988215	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##Thiamin-e0	-1.9999999999988594	-2.0000000000011164	-1.9999999999996225	-1.999999999994773	-1.9999999999995863	-1.9999999999995863	-1.8904396706115447	-1.8759512875124305	-3.4215028433552592	-2.0000000000000533	-2.0000000000000533	-2.0000000000000533	-1.9999999999998666	-1.9999999999997407	-1.9999999999997407	-1.9999999999997407	-2.000000000000501	-2.000000000001199	-1.9999999999980718	-1.9999999999974047	-1.8387284213459685	-1.9999999999771372	-1.9999999999882758	-1.9999999999909672	-1.9999999999909672	4.999999999544681	-0.6000000000132185	-0.46875000001069705	1.5000000000753433	1.5000000000167395	1.5000000001845715	3.009345794453141	1.4999999999823561	-1.1384615384772125	1.0000000000866307	1.0000000000560199	-0.9999999999998593	-0.954903200998622	-0.9549032009985082	-0.999999999999871	-1.0000000000000948	-1.0000000000000948	-1.0000000000000948	-1.0000000000000948	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999948	-0.9999999999999029	-0.9999999999998066	-0.9999999999997311	-1.2058429317680395	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##Folate-e0	1.0000000000004676	0.9999999999979976	0.9999999999996249	1.0000000000009	1.0000000000000964	1.0000000000001374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000260403	2.892307692283915	1.499999999958687	1.499999999978684	1.0000000000004012	1.0112741997503876	1.011274199750468	1.0000000000003473	0.9999999999992871	0.9999999999992871	0.9999999999992871	0.9999999999992871	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000003266	1.0000000000001132	1.0000000000009797	1.0000000000010907	0.9999999999994277	0.9999999999994073	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##Riboflavin	-1.9999999999985667	-2.0000000000008655	-1.999999999999364	-1.999999999997325	-2.0000000000000235	-1.999999999999854	-2.9787420256414627	-1.8018923546843038	-33.273062553474695	40.894056621341285	40.894056621341285	40.894056621341285	40.89405662133019	40.89405662133187	40.89405662133187	40.89405662133187	40.89405662137317	40.89405662168122	40.89405662039243	40.89405662039472	-1.9165182416379087	-1.9999999999882614	-1.999999999994516	-1.9999999999975073	-1.9999999999975073	2.9999999996169673	-1.6000000000034666	-1.468750000002016	0.5000000000698555	0.5000000000137805	0.5000000001743178	1.9345794393073392	0.49999999998534195	-1.7076923077066433	0.5000000000882825	0.5000000000564041	-0.5000000000003284	-0.47745160049936086	-0.4774516004993434	-8.345364496564866	-8.345364496208807	-8.345364496208807	-8.345364496208807	-8.345364496208807	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496595288	-8.345364496527885	-8.345364496792856	-8.345364496795218	-8.345364496275034	-8.242443030383397	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##PAN	42.89405662086934	42.894056621768854	42.894056621172474	42.89405661996619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.89405661545089	42.89405661806659	42.894056617853806	42.894056617853806	627.4951245259327	-521.8048479322789	-465.2307058819477	293.4255912904201	293.4255912672833	293.4255913378907	924.1851167766678	293.4255912537167	-778.2327097372702	347.08176118864014	347.0817611724326	-7.84536449665823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##L-Aspartate-e0	0.44444444442897746	1.0000000000002494	1.0000000000001965	-0.2500000000108882	-0.25000000000065215	-0.24999999999886802	0.002858711180516511	0.0032839457601621844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##Spermidine-e0	0.2777777777715345	0.0	0.0	-2.874999999900676	-3.2499999999706675	-3.999999999979709	-9.435550676328956	-11.229876203211704	44.468820443548005	2.999999999997875	2.999999999997875	2.999999999997875	-4.000000000002303	-0.5000000000037191	-0.5000000000037191	-0.5000000000037191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##Thiamin-e0	-6.22222222215719	0.0	0.0	-20.499999999310194	-20.249999999952752	-18.74999999995678	-1.808466350896803	-1.779975634057875	-4.521310020184272	-2.000000000002064	-2.000000000002064	-2.000000000002064	-1.9999999999982219	-3.4999999999997193	-3.4999999999997193	-3.4999999999997193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##N-Acetyl-D-glucosamine-e0	-1.999999999986026	0.0	0.0	-1.4999999999631033	826.0823863925639	847.5391561798757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##Folate-e0	-7.8333333333012805	-0.9999999999994567	-1.0000000000000941	-8.874999999868276	-8.749999999975785	-7.999999999970688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##N-Acetyl-D-chondrosamine-e0	-0.5555555555439134	-1.0000000000001947	-1.0000000000001503	0.0	0.0	0.0	4.587319013118998	5.1050862643274995	-10.127860120971137	0.9999999999997005	0.9999999999997005	0.9999999999997005	0.9999999999991805	0.9999999999991889	0.9999999999991889	0.9999999999991889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##O2-e0	-1.4444444444288493	0.0	0.0	-3.249999999897672	-3.000000000010035	-1.5000000000023457	1.5701667460350164	2.0853825897653575	-13.1278601209697	-1.9999999999995584	-1.9999999999995584	-1.9999999999995584	0.0	-0.9999999999988772	-0.9999999999988772	-0.9999999999988772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##Riboflavin	-6.277777777694772	0.0	0.0	-8.62499999965126	-8.000000000008724	-4.249999999990144	7.037163245355543	9.351382196346037	-46.46882044356824	55.98383830003876	55.98383830003876	55.98383830003876	200.46752442060728	198.0332725685153	198.0332725685153	198.0332725685153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##PAN	2454.69096317541	-30.586966284840003	-30.58696628459942	5761.776110331227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Alanine-e0##Microbe##L-Aspartate-e0	-0.11111111114195805	-1.000000000090906	1.0000000000006666	1.0000000000001152	1.000000000000031	0.9999999999999496	0.9927399373563667	0.9888633480734772	0.9999999999984411	0.9999999999994243	0.9999999999994243	0.9999999999994243	0.9999999999993158	0.9999999999991265	0.9999999999991265	0.9999999999991265	0.9999999999990975	1.3333333333202546	1.2499999999828817	1.2499999999827545	0.9649478059364582	0.9999999999984308	0.0	0.0	0.0	0.0	0.888888888882101	0.8333333333199388	1.0000000000097007	0.0	0.0	0.9719626168233931	1.3333333333563666	0.9230769230728715	1.3333333334140849	1.3333333334000623	1.3333333333476558	1.3333333333318202	0.4999999999998506	0.4999999999998259	0.0	0.0	0.0	0.0	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	1.0000000000058757	0.9999999999853911	1.000000000037594	1.0000000000375915	0.0	0.0	Clostridium_innocuum_I46	L-Alanine-e0
Clostridium_innocuum_I46##L-Alanine-e0##Microbe##Spermidine-e0	-0.44444444445704834	0.0	-0.9999999999999544	-1.000000000001585	1.9999999999988762	1.4999999999994729	3.4218575828866857	19.779565634861434	-169.10814525134109	-5.499999999992018	-5.499999999992018	-5.499999999992018	5.0000000000063975	-1.9999999999893219	-1.9999999999893219	-1.9999999999893219	-1.9999999999881304	23.33333333367334	16.99999999968172	11.749999999962816	13.175260970315202	13.000000000020277	10.50000000012042	-19.499999997829036	-19.499999997829036	19.99999999761576	2.222222222245114	2.0833333333788415	2.4999999999942797	4.000000000041222	4.000000001136157	-0.6168224299067792	-1.9999999999308966	-0.4615384615408361	-2.0000000001421894	-2.0000000000846883	-2.0000000000052336	-2.000000000000424	-0.24999999999988848	-0.25000000000142364	0.5000000000282879	0.5000000000282879	0.5000000000282879	0.5000000000282879	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.0000000000801188	-1.00000000003866	-1.0000000001442557	-1.000000000145348	1.9999999999975517	1.9999999999974154	Clostridium_innocuum_I46	L-Alanine-e0
