	0.0000-0.0000	0.0000-0.0009	0.0009-0.0010	0.0015-0.0016	0.0016-0.0018	0.0018-0.0029	0.0029-0.0040	0.0040-0.0113	0.0113-0.0990	0.2037-0.2037	0.2037-0.2053	0.2053-0.2053	0.2053-0.2055	0.2068-0.2076	0.2084-0.2090	0.2090-0.2102	0.2102-0.2104	0.2104-0.2110	0.2110-0.2118	0.2118-0.2118	0.2118-0.2278	0.2278-0.2279	0.2279-0.2295	0.2295-0.2907	0.2907-0.2911	0.2911-0.3185	0.3189-0.3286	0.3286-0.3288	0.3288-0.3367	0.3377-0.3879	0.3879-0.3907	0.3907-0.3929	0.3929-0.3934	0.3934-0.3941	0.3941-0.4154	0.4185-0.4207	0.4207-0.4212	0.4212-0.4213	0.4213-0.4221	0.4239-0.4242	0.4249-0.6309	0.6313-0.6321	0.6453-0.6933	0.6933-0.6979	0.6979-0.6994	0.6994-0.7019	0.7019-0.7026	0.7029-0.7044	0.8170-0.8794	0.8794-0.8794	0.9298-0.9992	0.9992-1.2693	1.2693-1.4832	1.4901-1.5437	1.5437-1.5441	1.5441-1.5476	1.5476-1.5502	1.5502-8.3154	8.3154-15.1652	15.1652-16.8236	16.8236-16.8255	16.8255-20.0000	Source	Target
N-acetylneuraminate (as sialic residue)##NH3-e0##Blautia_coccoides_YL58	-0.985611510744638	-0.9856115108217901	-0.9856115108217901	-0.9856115108217901	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115108109585	-0.9856115107848473	-0.9856115107848473	-0.9856115107848473	-0.9856115107848473	-0.9856115107848473	-0.9856115107848473	-0.9856115108081611	-0.9856115108081611	-0.9856115108081611	-0.9856115108081611	-0.9856115108081611	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107874951	-0.9856115107930766	-0.9856115107930766	-0.9856115107930766	-0.9856115107930766	-0.9856115107930766	-0.9856115107930766	-0.9856115107930766	-0.9856115107930766	0.0	0.0	0.0	0.0	N-acetylneuraminate (as sialic residue)	NH3-e0
Spermidine-e0##Acetate-e0##Blautia_coccoides_YL58	-0.4334532373894403	-0.4334532373679017	-0.4334532373679017	-0.4334532373679017	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.43345323735648766	-0.4334532373807107	-0.4334532373807107	-0.4334532373807107	-0.4334532373807107	-0.4334532373807107	-0.4334532373807107	-0.43345323737759683	-0.43345323737759683	-0.43345323737759683	-0.43345323737759683	-0.43345323737759683	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.43345323737150515	-0.4334532373830771	-0.4334532373830771	-0.4334532373830771	-0.4334532373830771	-0.4334532373830771	-0.4334532373830771	-0.4334532373830771	-0.4334532373830771	-0.43345324281416825	0.0	0.0	0.0	Spermidine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Blautia_coccoides_YL58	-1.4550359713368397	-1.4550359713319119	-1.4550359713319119	-1.4550359713319119	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713218164	-1.4550359713016807	-1.4550359713016807	-1.4550359713016807	-1.4550359713016807	-1.4550359713016807	-1.4550359713016807	-1.455035971333723	-1.455035971333723	-1.455035971333723	-1.455035971333723	-1.455035971333723	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396004517	-2.0305755396290457	-2.0305755396290457	-2.0305755396290457	-2.0305755396290457	-2.0305755396290457	-2.0305755396290457	-2.0305755396290457	-2.0305755396290457	-2.0305755127785945	0.0	0.0	0.0	Thiamin-e0	Acetate-e0
L-Malate-e0##Acetate-e0##Blautia_coccoides_YL58	0.1312949639845578	0.1312949639869855	0.1312949639869855	0.1312949639869855	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.1312949639921431	0.13129496398446502	0.13129496398446502	0.13129496398446502	0.13129496398446502	0.13129496398446502	0.13129496398446502	0.13129496398823723	0.13129496398823723	0.13129496398823723	0.13129496398823723	0.13129496398823723	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.13129496397781706	0.131294963999287	0.131294963999287	0.131294963999287	0.131294963999287	0.131294963999287	0.131294963999287	0.131294963999287	0.131294963999287	0.13129496709231878	0.13129496709231878	0.6973575610049707	0.6973217498537112	L-Malate-e0	Acetate-e0
L-Lactate-e0##Acetate-e0##Blautia_coccoides_YL58	0.18884892087421604	0.18884892088232713	0.18884892088232713	0.18884892088232713	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.18884892087937152	0.1888489208758359	0.1888489208758359	0.1888489208758359	0.1888489208758359	0.1888489208758359	0.1888489208758359	0.18884892087218105	0.18884892087218105	0.18884892087218105	0.18884892087218105	0.18884892087218105	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.1888489208683264	0.18884892087081137	0.18884892087081137	0.18884892087081137	0.18884892087081137	0.18884892087081137	0.18884892087081137	0.18884892087081137	0.18884892087081137	0.1888489163875523	0.1888489163875523	-0.05403257871685735	-0.05401721315896437	L-Lactate-e0	Acetate-e0
Folate-e0##Acetate-e0##Blautia_coccoides_YL58	-0.6546762590414914	-0.6546762591013061	-0.6546762591013061	-0.6546762591013061	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590794384	-0.6546762590282087	-0.6546762590282087	-0.6546762590282087	-0.6546762590282087	-0.6546762590282087	-0.6546762590282087	-0.6546762590457563	-0.6546762590457563	-0.6546762590457563	-0.6546762590457563	-0.6546762590457563	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.6546762590121239	-0.654676259077131	-0.654676259077131	-0.654676259077131	-0.654676259077131	-0.654676259077131	-0.654676259077131	-0.654676259077131	-0.654676259077131	-1.8633093184874894	0.0	0.0	0.0	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Blautia_coccoides_YL58	0.262589927812448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Acetate-e0
Riboflavin##Acetate-e0##Blautia_coccoides_YL58	0.6708633092166326	0.670863309141335	0.670863309141335	0.670863309141335	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091966515	0.6708633091687136	0.6708633091687136	0.6708633091687136	0.6708633091687136	0.6708633091687136	0.6708633091687136	0.6708633091448168	0.6708633091448168	0.6708633091448168	0.6708633091448168	0.6708633091448168	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956767949	-1.0557553956871166	-1.0557553956871166	-1.0557553956871166	-1.0557553956871166	-1.0557553956871166	-1.0557553956871166	-1.0557553956871166	-1.0557553956871166	-1.0557553795136618	-1.0557553795136618	0.0	0.0	Riboflavin	Acetate-e0
PAN##Acetate-e0##Blautia_coccoides_YL58	1081.2422368867462	1081.3735318635972	1081.3735318635972	1081.3735318635972	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531847902	1081.373531845614	1081.373531845614	1081.373531845614	1081.373531845614	1081.373531845614	1081.373531845614	1081.3735318499898	1081.3735318499898	1081.3735318499898	1081.3735318499898	1081.3735318499898	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017225383	1096.7231017256786	1096.7231017256786	1096.7231017256786	1096.7231017256786	1096.7231017256786	1096.7231017256786	1096.7231017256786	1096.7231017256786	1130.2866128313715	1130.2866128313715	-0.07151051230292978	0.0	PAN	Acetate-e0
Puryvate##Acetate-e0##Blautia_coccoides_YL58	0.39388489206555094	0.3938848920639071	0.3938848920639071	0.3938848920639071	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.3938848920651293	0.39388489207709515	0.39388489207709515	0.39388489207709515	0.39388489207709515	0.39388489207709515	0.39388489207709515	0.3938848920756385	0.3938848920756385	0.3938848920756385	0.3938848920756385	0.3938848920756385	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.3938848920741233	0.39388489206553984	0.39388489206553984	0.39388489206553984	0.39388489206553984	0.39388489206553984	0.39388489206553984	0.39388489206553984	0.39388489206553984	0.3938848888970312	0.3938848888970312	0.4384957797626354	0.4384929575196384	Puryvate	Acetate-e0
N-acetylneuraminate (as sialic residue)##Acetate-e0##Blautia_coccoides_YL58	1.2086330935492353	1.2086330935093665	1.2086330935093665	1.2086330935093665	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935149638	1.2086330935284555	1.2086330935284555	1.2086330935284555	1.2086330935284555	1.2086330935284555	1.2086330935284555	1.2086330935164082	1.2086330935164082	1.2086330935164082	1.2086330935164082	1.2086330935164082	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.2086330935271057	1.208633093524237	1.208633093524237	1.208633093524237	1.208633093524237	1.208633093524237	1.208633093524237	1.208633093524237	1.208633093524237	0.0	0.0	0.0	0.0	N-acetylneuraminate (as sialic residue)	Acetate-e0
PAN##L-Asparagine-e0##Blautia_coccoides_YL58	-16.6610096468221	-16.6610096470183	-16.6610096470183	-16.6610096470183	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646775533	-16.661009646741373	-16.661009646741373	-16.661009646741373	-16.661009646741373	-16.661009646741373	-16.661009646741373	-16.66100964680917	-16.66100964680917	-16.66100964680917	-16.66100964680917	-16.66100964680917	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.66100964668966	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009646735735	-16.661009540498334	-16.661009540498334	0.033861720436822965	0.0	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Blautia_coccoides_YL58	-0.7060625360106461	-0.7060625360190754	-0.7060625360190754	-0.7060625360190754	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360088133	-0.7060625360073727	-0.7060625360073727	-0.7060625360073727	-0.7060625360073727	-0.7060625360073727	-0.7060625360073727	-0.706062536010227	-0.706062536010227	-0.706062536010227	-0.706062536010227	-0.706062536010227	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360049517	-0.7060625360071384	-0.7060625360071384	-0.7060625360071384	-0.7060625360071384	-0.7060625360071384	-0.7060625360071384	-0.7060625360071384	-0.7060625360071384	-0.7060625315272536	-0.7060625315272536	7.106611378740662e-06	0.0	PAN	Ca2+-e0
PAN##Cu2+-e0##Blautia_coccoides_YL58	-0.7060625360101033	-0.7060625360184053	-0.7060625360184053	-0.7060625360184053	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536008107	-0.706062536006682	-0.706062536006682	-0.706062536006682	-0.706062536006682	-0.706062536006682	-0.706062536006682	-0.7060625360095424	-0.7060625360095424	-0.7060625360095424	-0.7060625360095424	-0.7060625360095424	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360045445	-0.7060625360066545	-0.7060625360066545	-0.7060625360066545	-0.7060625360066545	-0.7060625360066545	-0.7060625360066545	-0.7060625360066545	-0.7060625360066545	-0.7060625315266514	-0.7060625315266514	7.1066113779296466e-06	0.0	PAN	Cu2+-e0
PAN##Fe2+-e0##Blautia_coccoides_YL58	-1.706062536059926	-1.7060625360803832	-1.7060625360803832	-1.7060625360803832	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360554609	-1.7060625360518942	-1.7060625360518942	-1.7060625360518942	-1.7060625360518942	-1.7060625360518942	-1.7060625360518942	-1.7060625360588364	-1.7060625360588364	-1.7060625360588364	-1.7060625360588364	-1.7060625360588364	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360462593	-1.7060625360515314	-1.7060625360515314	-1.7060625360515314	-1.7060625360515314	-1.7060625360515314	-1.7060625360515314	-1.7060625360515314	-1.7060625360515314	-1.7060625252265917	-1.7060625252265917	1.7171741612281384e-05	0.0	PAN	Fe2+-e0
PAN##K+-e0##Blautia_coccoides_YL58	-0.7060625359946276	-0.7060625359977042	-0.7060625359977042	-0.7060625359977042	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359914865	-0.7060625359886691	-0.7060625359886691	-0.7060625359886691	-0.7060625359886691	-0.7060625359886691	-0.7060625359886691	-0.7060625359924112	-0.7060625359924112	-0.7060625359924112	-0.7060625359924112	-0.7060625359924112	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359889118	-0.7060625359840313	-0.7060625359840313	-0.7060625359840313	-0.7060625359840313	-0.7060625359840313	-0.7060625359840313	-0.7060625359840313	-0.7060625359840313	-0.706062531673484	-0.706062531673484	-0.11809976225201232	0.0	PAN	K+-e0
