	0.0000-0.0006	0.0006-0.0020	0.0020-0.0022	0.0022-0.0057	0.0057-0.0080	0.0084-0.0085	0.0086-0.0094	0.0098-0.0111	0.0111-0.0116	0.0119-0.0119	0.0119-0.0120	0.0120-0.0120	0.0121-0.0124	0.0125-0.0125	0.0125-0.0152	0.0152-0.0153	0.0153-0.0154	0.0257-0.0257	0.0257-0.0484	0.0484-0.0485	0.0485-0.0485	0.0510-0.0511	0.0511-0.0512	0.0512-0.1668	0.1668-0.2756	0.2756-0.2758	0.2758-0.2758	0.2758-0.2773	0.2773-0.3754	0.3754-0.3835	0.3835-0.4900	0.4900-0.5254	0.5254-10.3682	10.3682-10.3684	10.3684-10.4667	10.4667-10.4667	10.4668-20.0000	Source	Target
Folate-e0##D-Mannose-e0##Flavonifractor_plautii_YL31	1.0000000000000178	1.0000000000000178	1.0000000000018632	1.0000000000018632	1.0000000000018632	1.0000000000014502	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.43923933181115	-31.439239331740197	-31.439239331778694	-31.43923933181909	-31.43923933231271	-31.439239331765524	-31.439239331714724	-31.439239331817156	-31.439239331817156	-31.439239331817156	-31.439239331817156	-31.439239331817156	-31.439239331817156	-31.439239331817156	-31.439239331817156	-31.439239331817156	-31.439239331817156	-7.768657000432397	-31.43923933195433	3.468057492914312	-2.646810316230945	Folate-e0	D-Mannose-e0
Riboflavin##D-Mannose-e0##Flavonifractor_plautii_YL31	-48.658858997539106	-48.658858997539106	-48.65885899779816	-48.65885899779816	-48.65885899779816	-48.65885899784688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Mannose-e0
Folate-e0##Folate-e0##Flavonifractor_plautii_YL31	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999997	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.0000000000002995	-1.000000000000028	-0.9999999999996311	-0.9999999999999196	-1.0000000000001383	-0.9999999999998884	-1.0000000000000775	-0.9999999999999194	-0.9999999999999194	-0.9999999999999194	-0.9999999999999194	-0.9999999999999194	-0.9999999999999194	-0.9999999999999194	-0.9999999999999194	-0.9999999999999194	-0.9999999999999194	-0.9999999999999973	-1.0000000000000895	-0.9999999999999918	-1.0000000000000078	Folate-e0	Folate-e0
Putrescine-e0##H2O-e0##Flavonifractor_plautii_YL31	0.8823529411754892	0.8823529411754892	1.0000000000008509	1.0000000000008509	1.0000000000008509	1.0000000000009568	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999981599	0.9999999999979939	0.9999999999982685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	H2O-e0
Spermidine-e0##H2O-e0##Flavonifractor_plautii_YL31	3.6470588235291803	3.6470588235291803	-2.000000000012641	-2.000000000012641	-2.000000000012641	-0.5000000000131167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4999999999962575	0.33333333333336734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	H2O-e0
Folate-e0##H2O-e0##Flavonifractor_plautii_YL31	2.82352941176519	2.82352941176519	-18.000000000047503	-18.000000000047503	-18.000000000047503	-7.500000000038289	924.1291083426821	924.1291083426821	924.1291083426821	924.1291083426821	924.1291083426821	924.1291083426821	924.1291083426821	924.1291083426821	924.1291083426821	924.1291083426821	924.1291083426821	1046.0881236414807	834.1138073731771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	H2O-e0
O2-e0##H2O-e0##Flavonifractor_plautii_YL31	1.9999999999993325	1.9999999999993325	-6.0000000000177955	-6.0000000000177955	-6.0000000000177955	0.0	1.9999999999978535	1.9999999999978535	1.9999999999978535	1.9999999999978535	1.9999999999978535	1.9999999999978535	1.9999999999978535	1.9999999999978535	1.9999999999978535	1.9999999999978535	1.9999999999978535	3.999999999990041	0.6666666666599637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H2O-e0
Riboflavin##H2O-e0##Flavonifractor_plautii_YL31	-1836.4189197818682	-1836.4189197818682	1079.1817134604644	1079.1817134604644	1079.1817134604644	1344.046202255235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	H2O-e0
Puryvate##H2O-e0##Flavonifractor_plautii_YL31	0.5882352941165143	0.5882352941165143	-6.0000000000143014	-6.0000000000143014	-6.0000000000143014	-1.5000000000080898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49999999999887323	-0.33333333333417753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	H2O-e0
Putrescine-e0##CO2-e0##Flavonifractor_plautii_YL31	-0.9411764705874318	-0.9411764705874318	-0.9999999999999711	-0.9999999999999711	-0.9999999999999711	-1.0000000000000187	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-0.9999999999999802	-1.000000000000024	-1.0000000000000233	-0.9999999999999614	2.0000000000449387	-1.0000000000000548	-1.000000000000065	-1.0000000000000517	-1.0000000000000517	-1.0000000000000517	-1.0000000000000517	-1.0000000000000517	-1.0000000000000517	-1.0000000000000517	-1.0000000000000517	-1.0000000000000517	-1.0000000000000517	-0.9999999999999539	-1.0000000000000948	-1.0000000000000187	-0.9999999999999456	Putrescine-e0	CO2-e0
Spermidine-e0##CO2-e0##Flavonifractor_plautii_YL31	-2.8235294117646585	-2.8235294117646585	0.0	0.0	0.0	-0.5000000000002757	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.00000000000004	-1.0000000000001428	-1.000000000000042	0.0	-0.9999999999999517	-0.9999999999998973	-1.00000000000015	-1.00000000000015	-1.00000000000015	-1.00000000000015	-1.00000000000015	-1.00000000000015	-1.00000000000015	-1.00000000000015	-1.00000000000015	-1.00000000000015	-1.0000000000000138	-1.0000000000009102	-1.0000000000005775	-1.0000000000002964	Spermidine-e0	CO2-e0
Folate-e0##CO2-e0##Flavonifractor_plautii_YL31	-4.4117647058829945	-4.4117647058829945	5.999999999996842	5.999999999996842	5.999999999996842	2.4999999999988742	-14.954595886291013	-14.954595886291013	-14.954595886291013	-14.954595886291013	-14.954595886291013	-14.954595886291013	-14.954595886291013	-14.954595886291013	-14.954595886291013	-14.954595886291013	-14.954595886291013	4.37178622595611	4.371786225988277	4.371786226000235	2464.41078543235	17.19301357498364	17.19301357499027	17.19301357505004	17.19301357505004	17.19301357505004	17.19301357505004	17.19301357505004	17.19301357505004	17.19301357505004	17.19301357505004	17.19301357505004	17.19301357505004	-13.419220405790682	34.25373981875891	12.272034677642727	-11.182566133702403	Folate-e0	CO2-e0
Riboflavin##CO2-e0##Flavonifractor_plautii_YL31	1573.3040459815925	1573.3040459815925	115.50372936414584	115.50372936414584	115.50372936414584	27.21556643310963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	CO2-e0
Puryvate##CO2-e0##Flavonifractor_plautii_YL31	0.7058823529421298	0.7058823529421298	3.99999999999912	3.99999999999912	3.99999999999912	2.499999999999677	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999447	0.9999999999999173	0.9999999999999661	0.999999999999938	0.0	1.0000000000000018	1.000000000000066	0.9999999999999345	0.9999999999999345	0.9999999999999345	0.9999999999999345	0.9999999999999345	0.9999999999999345	0.9999999999999345	0.9999999999999345	0.9999999999999345	0.9999999999999345	1.0000000000000615	0.9999999999997687	0.999999999999894	0.9999999999999993	Puryvate	CO2-e0
O2-e0##O2-e0##Flavonifractor_plautii_YL31	-0.9999999999999994	-0.9999999999999994	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.999999999999999	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999993	-0.9999999999999997	-0.9999999999999998	-1.0000000000000004	-0.9999999999999997	-0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	O2-e0
Putrescine-e0##Urea-e0##Flavonifractor_plautii_YL31	-1.0000000000000049	-1.0000000000000049	-1.0000000000000042	-1.0000000000000042	-1.0000000000000042	-1.0000000000000036	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.000000000000006	-1.0000000000000058	-1.0000000000000053	-1.0000000000000007	-0.9999999999999839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Urea-e0
Spermidine-e0##Urea-e0##Flavonifractor_plautii_YL31	-1.0000000000000036	-1.0000000000000036	-1.0000000000000044	-1.0000000000000044	-1.0000000000000044	-1.0000000000000075	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999983	-1.0000000000000029	-0.9999999999999958	-0.9999999999999943	-2.0000000000005067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Urea-e0
Riboflavin##Urea-e0##Flavonifractor_plautii_YL31	0.9999999999973589	0.9999999999973589	0.9999999999988834	0.9999999999988834	0.9999999999988834	1.0000000000018632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Urea-e0
Putrescine-e0##H2-e0##Flavonifractor_plautii_YL31	0.11764705882500158	0.11764705882500158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000694	4.000000000058002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	H2-e0
Spermidine-e0##H2-e0##Flavonifractor_plautii_YL31	-2.6470588235289045	-2.6470588235289045	3.0000000000017235	3.0000000000017235	3.0000000000017235	2.0000000000028426	1.000000000000413	1.000000000000413	1.000000000000413	1.000000000000413	1.000000000000413	1.000000000000413	1.000000000000413	1.000000000000413	1.000000000000413	1.000000000000413	1.000000000000413	0.0	0.6666666666664923	1.0000000000034375	2.0000000000246967	2.0000000000001688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	H2-e0
Folate-e0##H2-e0##Flavonifractor_plautii_YL31	-7.823529411764991	-7.823529411764991	13.000000000006233	13.000000000006233	13.000000000006233	6.000000000007771	-251.06070812819422	-251.06070812819422	-251.06070812819422	-251.06070812819422	-251.06070812819422	-251.06070812819422	-251.06070812819422	-251.06070812819422	-251.06070812819422	-251.06070812819422	-251.06070812819422	70.16285092270766	-99.416602092888	734.6972052812048	3194.7362044985284	-461.4817575124836	18.08317267530791	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	18.083172675351022	8.689487020067117	18.08317267541179	-15.631760413218053	15.686653177234273	Folate-e0	H2-e0
O2-e0##H2-e0##Flavonifractor_plautii_YL31	-1.9999999999989697	-1.9999999999989697	6.000000000002219	6.000000000002219	6.000000000002219	2.0000000000015548	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	-1.9999999999995235	1.9999999999992877	-0.6666666666658214	0.0	2.000000000018305	-1.9999999999976705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H2-e0
Riboflavin##H2-e0##Flavonifractor_plautii_YL31	2813.38081743091	2813.38081743091	-102.21981580560146	-102.21981580560146	-102.21981580560146	-278.79614166807823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	H2-e0
Puryvate##H2-e0##Flavonifractor_plautii_YL31	-0.5882352941158672	-0.5882352941158672	6.000000000001786	6.000000000001786	6.000000000001786	3.000000000001454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999998964	0.3333333333333918	0.0	-1.0000000000252665	1.000000000000809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	H2-e0
Riboflavin##L-Phenylalanine##Flavonifractor_plautii_YL31	-22.28019597210499	-22.28019597210499	-22.280195972236207	-22.280195972236207	-22.280195972236207	-22.280195972263154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Phenylalanine
Riboflavin##L-Tryptophan##Flavonifractor_plautii_YL31	-6.835969218713539	-6.835969218713539	-6.83596921875294	-6.83596921875294	-6.83596921875294	-6.835969218761193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Tryptophan
Riboflavin##Riboflavin##Flavonifractor_plautii_YL31	-0.9999999999999478	-0.9999999999999478	-0.9999999999994631	-0.9999999999994631	-0.9999999999994631	-1.000000000000158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Riboflavin
Riboflavin##Niacin##Flavonifractor_plautii_YL31	-0.999999999998093	-0.999999999998093	-1.0000000000126303	-1.0000000000126303	-1.0000000000126303	-1.0000000000139275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Niacin
Riboflavin##PAN##Flavonifractor_plautii_YL31	-1.0000000000038953	-1.0000000000038953	-0.9999999999774185	-0.9999999999774185	-0.9999999999774185	-0.9999999999752306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	PAN
Puryvate##Puryvate##Flavonifractor_plautii_YL31	-1.0000000000000002	-1.0000000000000002	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999996	-1.0000000000000002	-0.9999999999999996	-0.9999999999999996	-0.9999999999999993	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999989	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	Puryvate	Puryvate
O2-e0##H+-e0##Flavonifractor_plautii_YL31	0.0	0.0	6.000000000004263	6.000000000004263	6.000000000004263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000017923	0.6666666666687058	0.6666666666680587	2.0000000000079883	0.0	1.9999999999992966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H+-e0
O2-e0##XAN-e0##Flavonifractor_plautii_YL31	0.0	0.0	3.9999999999985874	3.9999999999985874	3.9999999999985874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	XAN-e0
O2-e0##Inosine-e0##Flavonifractor_plautii_YL31	0.0	0.0	-3.9999999999978018	-3.9999999999978018	-3.9999999999978018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Inosine-e0
O2-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.0	0.0	3.999999999999606	3.999999999999606	3.999999999999606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333331303	0.6666666666709811	0.0	0.0	1.9999999999985225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Acetate-e0
O2-e0##Butyrate-e0##Flavonifractor_plautii_YL31	0.0	0.0	2.0000000000023683	2.0000000000023683	2.0000000000023683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6666666666649965	-0.6666666666655268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Butyrate-e0
O2-e0##CO2-e0##Flavonifractor_plautii_YL31	0.0	0.0	3.9999999999989497	3.9999999999989497	3.9999999999989497	1.9999999999996492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000014281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	CO2-e0
Folate-e0##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-1.0000000000000902	-1.0000000000000886	-0.9929445681030646	-0.9929445681030646	0.05038046524232727	0.050380465260946417	0.05038046526413051	0.05038046526397253	0.05038046528596521	0.05038046527675929	-0.986465109625412	-0.9879052976103485	0.050380465178436314	0.05038046522258391	0.05038046537405454	0.05038046537405454	0.05038046537405454	0.05038046537405454	0.05038046537405454	0.05038046537405454	0.05038046537405454	0.05038046506573017	0.05038046497879242	-0.9246957634809504	0.05038046491166333	0.05038046505048029	-0.9891166105725097	-0.4661981998299209	-0.4661981998293613	-0.46619819982656474	-0.46619819982656474	-0.46619819982656474	-0.46619819982656474	-0.46619819982656474	Folate-e0	Glycolate-e0
PAN##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	1.5000000000093623	1.5000000000109908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Glycolate-e0
PAN##Homocysteine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	1.0000000000044498	1.0000000000108922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Homocysteine-e0
Thiamine##5'-Deoxyadenosine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-1.000000000000107	-0.9999999999993782	-0.9868970550494017	-0.9868970550494017	1.100760930259058	1.1007609302585404	1.100760930271081	1.1007609302703736	1.1007609302884476	1.100760930280756	-0.9684185891284637	-0.9838737301483266	1.100760930184292	1.1007609302175636	1.1007609303710706	1.1007609303710706	1.1007609303710706	1.1007609303710706	1.1007609303710706	1.1007609303710706	1.1007609303710706	1.1007609300810355	1.1007609300670271	-0.9943355229798847	1.1007609299062708	1.1007609300862775	-0.9863957632156535	0.06760360034147417	0.06760360034040998	0.06760360033693079	0.06760360033693079	0.06760360033693079	0.06760360033693079	0.06760360033693079	Thiamine	5'-Deoxyadenosine-e0
PAN##5'-Deoxyadenosine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	1.5000000000161138	1.4999999998289575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	5'-Deoxyadenosine-e0
5'-Deoxyadenosine-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.9999999999998026	0.9999999999998026	0.9999999999999583	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000001488	1.0000000000002627	1.0000000000001694	1.0000000000007636	1.000000000003486	1.0000000000000577	1.0000000000001243	1.0000000000000497	1.0000000000000497	1.0000000000000497	1.0000000000000497	1.0000000000000497	1.0000000000000497	1.0000000000000497	1.0000000000000497	1.0000000000000497	1.0000000000000497	-1.5360701517695512	0.0	-2.9116260316414184	-1.8292735987303992	5'-Deoxyadenosine-e0	L-Aspartate-e0
5'-Deoxyadenosine-e0##H+-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-4.000000000001435	-4.000000000001435	-1.0000000000011617	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993658	-0.9999999999993179	-0.9999999999995186	-0.9999999999969624	-7.000000000085635	-0.9999999999999503	-1.0	-1.0000000000000817	-1.0000000000000817	-1.0000000000000817	-1.0000000000000817	-1.0000000000000817	-1.0000000000000817	-1.0000000000000817	-1.0000000000000817	-1.0000000000000817	-1.0000000000000817	-16.617033485500087	-1.0000000000043023	-28.495240529352486	-20.80035395398545	5'-Deoxyadenosine-e0	H+-e0
5'-Deoxyadenosine-e0##XAN-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-0.9999999999992741	-0.9999999999992741	0.999999999999898	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000000964	1.0000000000001503	1.0000000000000913	1.0000000000004894	1.0000000000023554	1.0000000000000429	1.000000000000089	1.0000000000000417	1.0000000000000417	1.0000000000000417	1.0000000000000417	1.0000000000000417	1.0000000000000417	1.0000000000000417	1.0000000000000417	1.0000000000000417	1.0000000000000417	-0.5929651525497833	0.9999999999996341	-1.5036689042490925	-0.9294808588799951	5'-Deoxyadenosine-e0	XAN-e0
5'-Deoxyadenosine-e0##Inosine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	1.999999999999011	1.999999999999011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5'-Deoxyadenosine-e0	Inosine-e0
5'-Deoxyadenosine-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-1.999999999999755	-1.999999999999755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0000000000105143	6.000000000100879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-13.70930929169189	0.0	-23.83532305090344	-17.71195500891579	5'-Deoxyadenosine-e0	Acetate-e0
5'-Deoxyadenosine-e0##Fumarate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-0.9999999999999808	-0.9999999999999808	-0.999999999999993	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000624	-1.0000000000000917	-1.0000000000000673	-1.0000000000002454	-1.000000000001224	-1.000000000000046	-1.0000000000000628	-1.0000000000000497	-1.0000000000000497	-1.0000000000000497	-1.0000000000000497	-1.0000000000000497	-1.0000000000000497	-1.0000000000000497	-1.0000000000000497	-1.0000000000000497	-1.0000000000000497	0.0	0.0	0.0	0.0	5'-Deoxyadenosine-e0	Fumarate-e0
5'-Deoxyadenosine-e0##Butyrate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-1.0000000000007239	-1.0000000000007239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0000000000381997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07131670835862561	0.0	0.09308619823126607	-0.049333324542744354	5'-Deoxyadenosine-e0	Butyrate-e0
